2026-05-16 14:22:41 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 14:22:41 | ERROR    | ss_crawler | [database] Database transaction failed: (psycopg2.errors.UndefinedTable) relation "console_variants" does not exist
LINE 1: SELECT * FROM console_variants
                      ^

[SQL: SELECT * FROM console_variants]
(Background on this error at: https://sqlalche.me/e/20/f405)
2026-05-16 15:27:00 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:27:00 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bkdxmm.html
2026-05-16 15:27:03 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 779 consoles, 150 variants, 586 editions
2026-05-16 15:31:55 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:31:55 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bkdxmm.html
2026-05-16 15:31:57 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:35:35 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:35:35 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bkdxmm.html
2026-05-16 15:35:38 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:43:33 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:43:33 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bkdxmm.html
2026-05-16 15:43:37 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:49:22 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:49:23 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fncfk.html
2026-05-16 15:49:25 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:51:04 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:51:04 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fncfk.html
2026-05-16 15:51:07 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:51:14 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:51:14 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fncfk.html
2026-05-16 15:51:17 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:52:36 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:52:36 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fncfk.html
2026-05-16 15:52:39 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:53:07 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:53:07 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/dilom.html
2026-05-16 15:53:09 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:53:27 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:53:27 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/dodhh.html
2026-05-16 15:53:30 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:53:47 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:53:47 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/ejfcl.html
2026-05-16 15:53:49 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:57:18 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:57:18 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/ejfcl.html
2026-05-16 15:57:20 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 15:58:30 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 15:58:30 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/ejfcl.html
2026-05-16 15:58:31 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:00:45 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:00:45 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/ejfcl.html
2026-05-16 16:00:47 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:02:10 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:02:11 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/ejfcl.html
2026-05-16 16:02:13 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:02:31 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:02:31 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hbpfm.html
2026-05-16 16:02:33 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:03:04 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:03:05 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/eghpj.html
2026-05-16 16:03:06 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:04:36 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:04:36 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/eghpj.html
2026-05-16 16:04:40 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:06:42 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:06:42 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/eghpj.html
2026-05-16 16:06:44 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:08:12 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:08:12 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/eghpj.html
2026-05-16 16:08:15 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:09:02 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:09:02 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/eghpj.html
2026-05-16 16:09:06 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:09:22 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:09:22 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fxkbh.html
2026-05-16 16:09:24 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:10:56 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:10:57 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fxkbh.html
2026-05-16 16:10:59 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:12:02 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:12:02 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fxkbh.html
2026-05-16 16:12:05 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:14:52 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:14:52 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fxkbh.html
2026-05-16 16:14:55 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:16:45 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:16:45 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fxkbh.html
2026-05-16 16:16:48 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:17:17 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:17:17 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/mcfmx.html
2026-05-16 16:17:20 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:18:33 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:18:33 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/mcfmx.html
2026-05-16 16:18:36 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:26:38 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:26:38 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/mcfmx.html
2026-05-16 16:26:41 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:27:17 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:27:17 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/dfhfj.html
2026-05-16 16:27:20 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:27:33 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:27:33 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:27:35 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:32:53 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:32:53 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:32:57 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:33:41 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:34:05 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:34:05 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:34:06 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:34:52 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:34:52 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:34:54 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:35:31 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:35:31 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:35:33 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:42:45 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:42:45 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:42:47 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:44:06 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:44:06 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:44:08 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:46:03 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:46:03 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:46:06 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:47:10 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:47:10 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:47:13 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:47:28 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:47:28 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bkdxmm.html
2026-05-16 16:47:31 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:49:31 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:49:31 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/hxgbm.html
2026-05-16 16:49:35 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:49:49 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:49:49 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/glcbb.html
2026-05-16 16:49:52 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:50:39 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:50:39 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/glcbb.html
2026-05-16 16:50:41 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:51:51 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:51:51 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/glcbb.html
2026-05-16 16:51:53 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:53:15 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:53:15 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/glcbb.html
2026-05-16 16:53:18 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:53:32 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:53:32 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/fdpop.html
2026-05-16 16:53:36 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:54:04 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:54:04 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bigdfb.html
2026-05-16 16:54:07 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 16:55:44 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 16:55:44 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bigdfb.html
2026-05-16 16:55:47 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 17:08:16 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 17:08:16 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/bigdfb.html
2026-05-16 17:08:19 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 17:09:06 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 17:09:06 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/kchlj.html
2026-05-16 17:09:10 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 17:10:30 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 17:10:30 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/kchlj.html
2026-05-16 17:10:32 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 374 consoles, 54 variants, 326 editions
2026-05-16 17:17:32 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 17:17:32 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/kchlj.html
2026-05-16 17:17:35 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 375 consoles, 58 variants, 326 editions
2026-05-16 17:18:36 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 17:18:36 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/kchlj.html
2026-05-16 17:18:38 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 375 consoles, 58 variants, 326 editions
2026-05-16 17:18:58 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 17:18:58 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/kenmh.html
2026-05-16 17:19:01 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 375 consoles, 58 variants, 326 editions
2026-05-16 17:19:18 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-05-16 17:19:18 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/game-consoles/klxhb.html
2026-05-16 17:19:21 | INFO     | ss_crawler | [console_matcher] ConsoleMatcher initialized with 375 consoles, 58 variants, 326 editions
