2026-08-14 18:36:05 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-08-14 18:36:05 | INFO     | ss_crawler | [laptop_scraper] Scraping laptop category: /lv/electronics/computers/noutbooks/
2026-08-14 18:36:05 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/noutbooks/
2026-08-14 18:36:07 | INFO     | ss_crawler | [laptop_scraper] Found 27 laptop listings on page 1
2026-08-14 18:36:07 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/kxken.html
2026-08-14 18:36:10 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP kxken: Asus Vivobook Go €319.0
2026-08-14 18:36:10 | INFO     | ss_crawler | [image_downloader] Downloaded image for kxken (stored as kxken_ca6fdcf9.jpg, 54809 bytes)
2026-08-14 18:36:10 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\kxken_ca6fdcf9.jpg
2026-08-14 18:36:10 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/hhbli.html
2026-08-14 18:45:35 | INFO     | ss_crawler | [database] Database connected: localhost:5433/ss_market
2026-08-14 18:45:35 | INFO     | ss_crawler | [laptop_scraper] Scraping laptop category: /lv/electronics/computers/noutbooks/
2026-08-14 18:45:35 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/lv/electronics/computers/noutbooks/
2026-08-14 18:45:37 | INFO     | ss_crawler | [laptop_scraper] Found 27 laptop listings on page 1
2026-08-14 18:45:37 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/kmdjf.html
2026-08-14 18:45:40 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP kmdjf: Asus Q712Aqbg €180.0
2026-08-14 18:45:40 | INFO     | ss_crawler | [image_downloader] Downloaded image for kmdjf (stored as kmdjf_5c5d66be.jpg, 28482 bytes)
2026-08-14 18:45:40 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\kmdjf_5c5d66be.jpg
2026-08-14 18:45:40 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/kxken.html
2026-08-14 18:45:42 | INFO     | ss_crawler | [laptop_scraper] [UNCHANGED] LAPTOP kxken
2026-08-14 18:45:42 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\kxken_ca6fdcf9.jpg
2026-08-14 18:45:42 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/hhbli.html
2026-08-14 18:45:45 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP hhbli: Dell Latitude E6400 €80.0
2026-08-14 18:45:45 | INFO     | ss_crawler | [image_downloader] Downloaded image for hhbli (stored as hhbli_166b9913.jpg, 79160 bytes)
2026-08-14 18:45:45 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\hhbli_166b9913.jpg
2026-08-14 18:45:45 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/dfgbd.html
2026-08-14 18:45:48 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP dfgbd: Lenovo/IBM Ideapad 5 2In1 €650.0
2026-08-14 18:45:49 | INFO     | ss_crawler | [image_downloader] Downloaded image for dfgbd (stored as dfgbd_2659a1bd.jpg, 51332 bytes)
2026-08-14 18:45:49 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\dfgbd_2659a1bd.jpg
2026-08-14 18:45:49 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/jbkgf.html
2026-08-14 18:45:52 | INFO     | ss_crawler | [laptop_scraper] [UPDATE] LAPTOP jbkgf: title
2026-08-14 18:45:52 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\jbkgf_ddfc4bde.jpg
2026-08-14 18:45:52 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/fjghd.html
2026-08-14 18:45:54 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP fjghd: Dell Pro 14 Plus €750.0
2026-08-14 18:45:54 | INFO     | ss_crawler | [image_downloader] Downloaded image for fjghd (stored as fjghd_cb542c9c.jpg, 70418 bytes)
2026-08-14 18:45:54 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\fjghd_cb542c9c.jpg
2026-08-14 18:45:54 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/kxnee.html
2026-08-14 18:45:56 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP kxnee: Dell Latitude 5520 €330.0
2026-08-14 18:45:56 | INFO     | ss_crawler | [image_downloader] Downloaded image for kxnee (stored as kxnee_baaa3193.jpg, 153176 bytes)
2026-08-14 18:45:56 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\kxnee_baaa3193.jpg
2026-08-14 18:45:56 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/pcplp.html
2026-08-14 18:45:58 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP pcplp: Lenovo/IBM X13 gen2 €280.0
2026-08-14 18:45:59 | INFO     | ss_crawler | [image_downloader] Downloaded image for pcplp (stored as pcplp_755cbf12.jpg, 128608 bytes)
2026-08-14 18:45:59 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\pcplp_755cbf12.jpg
2026-08-14 18:45:59 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/ggjci.html
2026-08-14 18:46:01 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP ggjci: Apple A2251 €420.0
2026-08-14 18:46:01 | INFO     | ss_crawler | [image_downloader] Downloaded image for ggjci (stored as ggjci_57a81ed9.jpg, 137571 bytes)
2026-08-14 18:46:01 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\ggjci_57a81ed9.jpg
2026-08-14 18:46:01 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/mbefp.html
2026-08-14 18:46:04 | INFO     | ss_crawler | [laptop_scraper] [UPDATE] LAPTOP mbefp: title
2026-08-14 18:46:04 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\mbefp_92324397.jpg
2026-08-14 18:46:04 | INFO     | ss_crawler | [crawler] Fetching : https://www.ss.com/msg/lv/electronics/computers/noutbooks/feeii.html
2026-08-14 18:46:07 | INFO     | ss_crawler | [laptop_scraper] [NEW] LAPTOP feeii: Apple Macbook air 13 €900.0
2026-08-14 18:46:07 | INFO     | ss_crawler | [image_downloader] Downloaded image for feeii (stored as feeii_513a8a7e.jpg, 106501 bytes)
2026-08-14 18:46:07 | INFO     | ss_crawler | [laptop_scraper] Image saved locally: laptops\feeii_513a8a7e.jpg
